Bed-Stuy Gem! 3 Bedroom 2 bath prime location,23394363,C,Brooklyn,Bedford-Stuyvesant,40.68603,-73.94495,Entire home/apt,398,7,0,1,132,0
Absolutely new 3BD/2BA in Downtown NYC,448326434,Boomerang,Manhattan,Financial District,40.71022,-74.00741,Entire home/apt,250,30,3,41,166,3
"Sophisticated 2BD/1,5BA apartment with W/D in unit",448326434,Boomerang,Manhattan,Financial District,40.70953,-74.00678,Entire home/apt,233,30,3,41,178,3
"Comfort Cozy Apt, 2 Bedrooms, Queens, Close to JFK",458726032,Judith,Queens,Rosedale,40.65955,-73.73013,Entire home/apt,150,2,24,1,365,24
Lovely 1- bedroom apartment,33126358,Geovanna,Brooklyn,Sheepshead Bay,40.605213,-73.95347,Private room,80,1,16,1,361,16
"Outdoor terrace, Central AC,washer/dryer,room #113",3223938,Eugene,Queens,Ridgewood,40.70114,-73.90354,Private room,41,90,0,394,156,0
One-bedroom in the heart of New York,61714417,Lana,Manhattan,Hell's Kitchen,40.75954,-73.9968,Entire home/apt,315,2,2,1,11,2
Spacious King size room,157481445,Jeanette,Manhattan,Washington Heights,40.83758,-73.94778,Private room,65,2,16,2,365,16
"Water views, rooftop, luxury room",439289821,Mel,Manhattan,Financial District,40.70632,-74.00564,Private room,80,30,9,1,256,9
Beautiful New 1 BR Apt with front yard.,459073067,Ryan,Queens,St. Albans,40.704594,-73.766525,Entire home/apt,110,2,26,1,44,26
Bright sunny room with exposed bricks,401096854,Jonatah,Brooklyn,Bedford-Stuyvesant,40.68326,-73.91675,Private room,88,30,4,9,96,4
Peaceful 1 Bedroom Home Williamsburg by L Subway,5945833,Daniel,Brooklyn,Williamsburg,40.71165,-73.94438,Entire home/apt,189,4,8,4,55,8
Private bedroom -3 mins to shopping center for 1,200239515,Shogo,Queens,Flushing,40.75643,-73.83518,Private room,29,30,0,192,56,0
Cozy 2nd floor studio in Boerum Hill Brooklyn,459079249,Patricia,Brooklyn,Boerum Hill,40.6868,-73.9862,Private room,129,3,36,1,14,36
Private bedroom -3 mins to shopping center,200239515,Shogo,Queens,Flushing,40.75451,-73.83537,Private room,29,30,2,192,30,2
2-3Private bedroom -3 mins to shopping center,200239515,Shogo,Queens,Flushing,40.75435,-73.8354,Private room,29,30,0,192,56,0
1  bedroom by JFK. Near A -E & J train.,91548150,GiGGi,Queens,Richmond Hill,40.686665,-73.81805,Private room,51,3,4,3,343,4
"Simple, sunny room w/private bathroom",250735,Willie,Brooklyn,Prospect-Lefferts Gardens,40.659046,-73.96129,Private room,58,2,11,3,2,11
NYC Cozy 1BR Apartment,91548150,GiGGi,Queens,Richmond Hill,40.68512,-73.81654,Entire home/apt,120,3,0,3,90,0
"Lovely 1- bedroom near LGA,City Field & Manhattan",242322561,Rosy,Queens,East Elmhurst,40.769318,-73.87819,Private room,60,1,130,13,73,130
Private bedroom -3 mins to shopping center,200239515,Shogo,Queens,Flushing,40.75604,-73.83513,Private room,36,30,1,192,56,1
Private bedroom -3 mins to shopping center,200239515,Shogo,Queens,Flushing,40.75425,-73.83402,Private room,30,30,0,192,56,0
"Lovely 2-bedroom near LGA, City Field & Manhattan",242322561,Rosy,Queens,East Elmhurst,40.7683,-73.87841,Private room,60,1,92,13,88,92
"Lovely 3-bedroom near LGA, City Field & Manhattan",242322561,Rosy,Queens,East Elmhurst,40.769318,-73.87819,Private room,60,1,93,13,63,93
皇后區的快活雅房,64887490,Queen,Queens,Flushing,40.759724,-73.79299,Entire home/apt,128,2,15,2,162,15
Lovely cozy bedroom. Knickerbocker Ave/ gates av,338738466,Ashley,Brooklyn,Bushwick,40.69307,-73.91998,Private room,111,1,24,2,180,24
Air-Rock,,,,,,,,,,,,,
459733546,,Queens,Far Rockaway,40.593807,-73.7579,,155,3,3,,89,3,
Private bedroom -3 mins to shopping center,200239515,Shogo,Queens,Flushing,40.75657,-73.83512,Private room,34,30,0,192,83,0
"Modern Elmhurst, New York Condo Centrally Located",25687903,Jennifer,Queens,Elmhurst,40.74052,-73.8792,Entire home/apt,172,14,3,2,80,3
4-2Private bedroom -3 mins to shopping center,200239515,Shogo,Queens,Flushing,40.75623,-73.83471,Private room,29,30,0,192,56,0
Private room in Forest Hills,157258551,Jim,Queens,Forest Hills,40.73472,-73.84693,Private room,138,1,4,3,77,4
Private bedroom -3 mins to shopping center,200239515,Shogo,Queens,Flushing,40.75648,-73.83367,Private room,29,30,0,192,87,0
Private bedroom -3 mins to shopping center,200239515,Shogo,Queens,Flushing,40.75633,-73.83477,Private room,29,30,0,192,56,0
Private bedroom -3 mins to shopping center,200239515,Shogo,Queens,Flushing,40.75439,-73.83475,Private room,29,30,0,192,87,0
Private bedroom -3 mins to shopping center,200239515,Shogo,Queens,Flushing,40.75441,-73.83484,Private room,30,30,2,192,56,2
Lovely Fully Renovated 2BR Loft Near Prospect Park,459605511,Yacov,Brooklyn,Kensington,40.63379,-73.96762,Entire home/apt,206,1,27,1,347,27
Unique Greenpoint duplex with backyard & cat,6104449,Leo,Brooklyn,Greenpoint,40.72468,-73.9532,Entire home/apt,350,4,2,1,11,2
Your bedroom in the center of Williamsburg!,459609591,Armando,Brooklyn,East Flatbush,40.649265,-73.94942,Private room,85,2,2,1,309,2
Beautiful Designed Room with Private Bathroom,66959637,Carmen,Queens,Glendale,40.70503,-73.88245,Private room,41,5,1,1,4,1
15 mins to Manhattan! Gorgeous 2 bedroom home!,458777714,Shuhana,Queens,Astoria,40.76959,-73.91861,Entire home/apt,190,3,38,2,84,38
Cozy Brooklyn Studio Minutes from Subway & JFK!,459611794,David,Brooklyn,East New York,40.67279,-73.8818,Entire home/apt,105,3,14,1,358,14
Stylish and Cozy Apartment,77063818,Angela,Brooklyn,Bay Ridge,40.63362,-74.018234,Entire home/apt,85,1,31,8,63,31
Big Apt Central ♥️ Astoria near LaGuardia Airport,432811481,Hazira,Queens,Ditmars Steinway,40.78155,-73.91626,Entire home/apt,125,1,37,2,323,37
Sunny Private Bedroom in a European House,36881439,Ben,Queens,Long Island City,40.75548,-73.91878,Private room,65,30,0,1,365,0
"Sammy's home away from home, two bedroom apt. #2",424577451,Samuel,Brooklyn,East New York,40.677723,-73.872475,Entire home/apt,96,3,44,2,208,44
Lovely 1 Bedroom Unit in Brooklyn!,264330387,Hilda,Brooklyn,Flatbush,40.65018,-73.95966,Private room,135,2,12,1,363,12
Lovely 1-bedroom rental unit,92561578,Giani,Bronx,Port Morris,40.80667,-73.92715,Private room,82,30,2,5,364,2
The hideaway hangout and guest room,284603393,Abayomi,Brooklyn,Bedford-Stuyvesant,40.68797,-73.943,Entire home/apt,453,1,0,7,135,0
Lovely 1-bedroom Room rental,92561578,Giani,Bronx,Port Morris,40.8046,-73.92654,Private room,75,30,1,5,364,1
Classic Astoria 2 Bedroom Work/Live w convenience,459757317,Artur Elias Jossi,Queens,Astoria,40.76787,-73.93183,Entire home/apt,106,2,18,1,293,18
Lovely 3BD/2 BA apart in Financial District w W/D,448326434,Boomerang,Manhattan,Financial District,40.70988,-74.00894,Entire home/apt,400,30,0,41,160,0
"Private bed, bathroom -3 mins to shopping center",19303369,Hiroki,Queens,Flushing,40.75485,-73.8333,Private room,35,30,0,207,45,0
Financial District Modern 2 BR/1.5 BA apart w W/D,448326434,Boomerang,Manhattan,Financial District,40.70902,-74.00705,Entire home/apt,280,30,3,41,107,3
2 BDRM penthouse in the heart of the LES,459192204,Sally,Manhattan,Lower East Side,40.72235,-73.98797,Entire home/apt,350,2,2,1,365,2
2-bedroom rental unit w/private patio,46559411,Courtney,Brooklyn,Bedford-Stuyvesant,40.69184,-73.94036,Entire home/apt,100,30,2,1,167,2
Studio Apartment in Upper East Side,383229403,Hannah,Manhattan,Upper East Side,40.76479,-73.96233,Entire home/apt,145,30,2,4,270,2
Spacious Bushwick Apartment,25968876,Danny,Brooklyn,Bushwick,40.69124,-73.90679,Private room,200,1,0,1,365,0
A huge master bedroom with a full private bathroom,66451125,Frank,Queens,Corona,40.73469,-73.86233,Private room,70,1,2,4,365,2
LEAH'S PLACE,459136924,Marisol,Bronx,Mott Haven,40.81175,-73.92155,Private room,39,1,40,3,0,40
lovely private room in Woodside,414406854,Yigit,Queens,Sunnyside,40.73352,-73.92052,Private room,43,7,5,1,278,5
Lovely 2 bedrooms rental unit,459645051,Wismick,Brooklyn,Bergen Beach,40.62528,-73.9114,Entire home/apt,187,1,13,1,365,13
Park facing private bedroom in Brooklyn,3398280,Megan,Brooklyn,Prospect-Lefferts Gardens,40.65796,-73.9616,Private room,95,30,0,2,305,0
"HDTV room,  25 min to Manhattan, room #355",3223938,Eugene,Brooklyn,Bedford-Stuyvesant,40.6881,-73.94532,Private room,38,90,0,394,218,0
"Luxury building, Balcony, Laundry, room #175",3223938,Eugene,Brooklyn,Bushwick,40.68778,-73.91909,Private room,38,90,0,394,248,0
3-Bedroom Duplex with Private Rooftop,81325,Patricia,Manhattan,Harlem,40.80853,-73.94433,Entire home/apt,350,240,0,1,203,0
Private room in large apartment,136812761,Wendy,Brooklyn,Bedford-Stuyvesant,40.69584,-73.93523,Private room,82,1,36,6,173,36
Modern 2-bed condo with terrace in New York,1286286,Teresa,Manhattan,Lower East Side,40.71988,-73.99231,Entire home/apt,234,30,1,1,0,1
Nice and cozy place to stay.,345861676,Marie,Brooklyn,Canarsie,40.63605,-73.88813,Entire home/apt,88,1,23,1,331,23
Cozy 1-Bedroom Rental Unit,210287939,Terrioma,Brooklyn,East New York,40.663,-73.89081,Entire home/apt,104,1,59,1,9,59
Renovated 3BD Spacious & Bright Apartment!!,455208592,Marios,Manhattan,Lower East Side,40.71978,-73.98311,Entire home/apt,350,9,1,2,0,1
Pretty small bunk bed,433696576,Tayron,Brooklyn,Bedford-Stuyvesant,40.69296,-73.93844,Private room,50,1,24,10,321,24
Luxury 2 Bedroom High-Rise Apartment,459777900,Samantha,Manhattan,Hell's Kitchen,40.76206,-73.99754,Entire home/apt,726,2,15,2,327,15
Willoughby Wisp | Bushwick Warehouse Loft,25116387,Savannah,Brooklyn,Bushwick,40.700657,-73.926636,Entire home/apt,128,2,2,1,101,2
STUDIO IN CENTRE OF MANHATTAN! CENTRAL LOCATION !!,266800860,Marca,Manhattan,Murray Hill,40.74748,-73.97454,Entire home/apt,199,1,14,2,303,14
"31Private bed, bathroom -3 mins to shopping center",19303369,Hiroki,Queens,Flushing,40.75656,-73.83507,Private room,32,30,0,207,56,0
"Private bed, bathroom -3 mins to shopping center",19303369,Hiroki,Queens,Flushing,40.75458,-73.83529,Private room,33,30,0,207,56,0
Hang out in BedStuy AirBnBK 2000sf Brownstone,436314626,Olga,Brooklyn,Bedford-Stuyvesant,40.68628,-73.95325,Entire home/apt,300,2,38,1,159,38
"Cozy Studio In Kew Gardens...close to JFK, LGA",26244773,Alyssa,Queens,Kew Gardens,40.70318,-73.83296,Entire home/apt,159,3,13,1,46,13
Private bedroom -3 mins to shopping center,19303369,Hiroki,Queens,Flushing,40.7562,-73.83342,Private room,30,30,0,207,56,0
Cozy Private Bedroom: 15 min to JFK/ 20 min to LGA,65031483,Felisha,Queens,St. Albans,40.69595,-73.76322,Private room,63,1,14,2,339,14
Charming 2 Floor Apartment with Backyard,9207152,Reigen,Brooklyn,Bushwick,40.69934,-73.93879,Entire home/apt,155,30,0,1,363,0
2 BR Williamsburg Duplex  with LARGE OUTDOOR SPACE,4940414,Doug,Brooklyn,Williamsburg,40.70935,-73.94023,Entire home/apt,150,30,1,1,40,1
Spacious 2 Bedroom Apartment On Secluded Street,451356592,Daryl,Queens,Jamaica,40.68248,-73.77595,Entire home/apt,131,1,37,2,353,37
Cozy clean big studio apartment close to subway,115084419,Samanta,Brooklyn,Borough Park,40.62892,-73.99328,Entire home/apt,120,3,4,1,365,4
"HDTV room, 25 min to Manhattan, room #353",3223938,Eugene,Brooklyn,Bedford-Stuyvesant,40.68658,-73.94372,Private room,38,90,0,394,278,0
"HDTV room, 15 min to Manhattan, room #291",3223938,Eugene,Queens,Long Island City,40.76059,-73.93169,Private room,34,30,0,394,190,0
Lovely studio apartment,353975212,Manuel,Queens,Long Island City,40.746353,-73.94048,Entire home/apt,170,1,4,1,0,4
Large bright 3 bedroom apartment,97328229,Jaime,Bronx,Tremont,40.84346,-73.89175,Entire home/apt,190,30,1,6,15,1
4-Bedroom apartment in Park Slope Brooklyn,258230385,Vangelis,Brooklyn,Windsor Terrace,40.65833,-73.98197,Entire home/apt,135,30,1,6,324,1
LUXURY 2-BEDROOM IN CROWN HEIGHTS - Front Entrance,459248803,Sarah,Brooklyn,Crown Heights,40.666702,-73.93807,Entire home/apt,300,3,6,2,364,6
Entire rental unit • 2-bed • bright Chelsea apt,5226800,Katie,Manhattan,Chelsea,40.742977,-74.00372,Entire home/apt,151,7,1,1,128,1
comfortable room in Jackson heights for tourists,453666092,Lizeth,Queens,Jackson Heights,40.75049,-73.87881,Private room,70,2,19,3,365,19
Great Room Avilb Close to Empire State Bldg &Subwy,409965,Juan Carlos,Manhattan,Kips Bay,40.74128,-73.97863,Private room,73,4,3,1,0,3
The Attic BK - 1 Bedroom in Brooklyn Townhouse,24170873,Karl,Brooklyn,Crown Heights,40.67695,-73.92954,Entire home/apt,195,2,30,1,185,30
"quiet & comfy community, 5 mins from the airport.",458810054,Donna,Queens,Jamaica,40.67277,-73.78186,Private room,80,2,5,2,365,5
Perfect Location 3BR Loft! Mins to Time Square!,285016445,Loraine,Manhattan,Hell's Kitchen,40.75489,-73.99344,Entire home/apt,250,1,13,4,190,13
Private bedroom -3 mins to shopping center for 1,19303369,Hiroki,Queens,Flushing,40.75613,-73.83489,Private room,63,30,1,207,0,1
2-2Private bedroom -3 mins to shopping center,19303369,Hiroki,Queens,Flushing,40.75642,-73.83337,Private room,29,30,0,207,30,0
1 bedroom Apartment,459799300,Rasha,Brooklyn,Greenpoint,40.734814,-73.9553,Entire home/apt,248,5,0,1,0,0
Amazing 2BR in Midtown! Near Times Square!,345162226,Avery Mark,Manhattan,Hell's Kitchen,40.76282,-73.99035,Entire home/apt,350,1,14,1,324,14
Sunny Stylish room. 1 stop to midtown Manhattan!!,182363374,Jimmy,Queens,Long Island City,40.752,-73.93671,Private room,88,12,2,3,309,2
Best location one bed,303911109,Taylor,Manhattan,Kips Bay,40.741108,-73.98335,Entire home/apt,159,4,0,6,321,0
(Summer )Simple and clean single room,77063818,Angela,Brooklyn,Bay Ridge,40.63451,-74.0174,Private room,66,1,23,8,71,23
Luxury 3 Bed 2 Bath First Floor Unit with Patio,459806934,Shelieza,Queens,Rosedale,40.65865,-73.73462,Entire home/apt,189,2,31,1,57,31
Living With the Locals 2,358903800,Asaad,Manhattan,Harlem,40.80262,-73.94733,Private room,118,2,5,4,0,5
Beautiful 1 bedroom with kitchen near J& E train,459816863,Bricktown,Queens,Jamaica,40.702717,-73.785645,Entire home/apt,500,2,30,1,340,30
Private bedroom -3 mins to shopping center,19303369,Hiroki,Queens,Flushing,40.75443,-73.83544,Private room,29,30,0,207,56,0
Private bedroom -3 mins to shopping center,19303369,Hiroki,Queens,Flushing,40.75588,-73.83317,Private room,30,30,1,207,33,1
Private room with comfortable bed and mattress,10149317,Lana,Queens,Kew Gardens,40.710224,-73.82873,Private room,45,30,3,19,348,3
3Private bedroom -3 mins to shopping center,19303369,Hiroki,Queens,Flushing,40.75609,-73.83544,Private room,33,30,0,207,56,0
Private bedroom -3 mins to shopping center,19303369,Hiroki,Queens,Flushing,40.75481,-73.83539,Private room,38,30,0,207,52,0
Private bedroom -3 mins to shopping center,19303369,Hiroki,Queens,Flushing,40.7543,-73.83498,Private room,29,30,0,207,56,0
Private bedroom -3 mins to shopping center,19303369,Hiroki,Queens,Flushing,40.75637,-73.83395,Private room,29,30,4,207,62,4
Private bedroom -3 mins to shopping center,19303369,Hiroki,Queens,Flushing,40.75468,-73.83363,Private room,29,30,0,207,87,0
Private bedroom -3 mins to shopping center,19303369,Hiroki,Queens,Flushing,40.75491,-73.8351,Private room,29,30,0,207,87,0
Private bedroom -3 mins to shopping center,19303369,Hiroki,Queens,Flushing,40.75639,-73.83486,Private room,42,30,2,207,31,2
RARE: KING 1.5 BR APARTMENT IN PRIME EV LOCATION,283057520,Max,Manhattan,Lower East Side,40.72209,-73.98593,Entire home/apt,420,6,1,4,38,1
"Murray Hill 2BR w/ Elevator, Gym & Doorman, nr GCT",107434423,Blueground,Manhattan,Murray Hill,40.748333,-73.98094,Entire home/apt,623,31,0,526,16,0
(Fall )Simple and Clean Single Room,77063818,Angela,Brooklyn,Bay Ridge,40.63311,-74.01901,Private room,68,1,23,8,65,23
"Murray Hill Studio w/ Elevator, Gym & DM, nr GCT",107434423,Blueground,Manhattan,Murray Hill,40.748333,-73.98094,Entire home/apt,305,31,0,526,324,0
"Murray Hill Studio w/ Elevator, Gym & DM, nr GCT",107434423,Blueground,Manhattan,Murray Hill,40.748333,-73.98094,Entire home/apt,307,31,0,526,339,0
"LES 1BR w/ Elevator, W/D & Roof, nr parks",107434423,Blueground,Manhattan,Lower East Side,40.71968,-73.98333,Entire home/apt,251,31,0,526,156,0
Lovely 2 Double Beds + Prvt BA near Prospect Park,435050037,Abdo,Brooklyn,Flatbush,40.65204,-73.96353,Private room,211,2,8,15,319,8
"Amazing LES 1BR w/ W/D, nr parks",107434423,Blueground,Manhattan,Lower East Side,40.71843,-73.992676,Entire home/apt,230,31,0,526,193,0
Sweet Little POC/Queer-friendly Room in Bed Stuy,352220665,Sarah,Brooklyn,Bedford-Stuyvesant,40.681015,-73.94598,Private room,95,1,27,2,9,27
Historic Brownstone - 3 Bedrooms,450161902,Natalie,Manhattan,East Harlem,40.8063,-73.94208,Entire home/apt,179,3,18,18,46,18
"Private bed, bathroom -3 mins to shopping center",204704622,Momoyo,Queens,Flushing,40.75451,-73.8354,Private room,35,30,0,178,45,0
2 Double Beds + Shared Bath near Prospect Park,435050037,Abdo,Brooklyn,Flatbush,40.65336,-73.96357,Private room,187,2,3,15,319,3
College Cool Out Spot,460132111,Scott,Bronx,Fordham,40.86731,-73.89521,Entire home/apt,1000,2,3,2,180,3
Chelsea Condo in NYC,2818245,Luke,Manhattan,Chelsea,40.751015,-74.00269,Entire home/apt,194,4,4,1,31,4
Brooklyn luxury Rm3 Barclays/time square/jfk,160940380,Adeola,Brooklyn,Brownsville,40.65739,-73.91452,Private room,63,2,13,10,363,13
"3-Private bed, bathroom -3 mins to shopping center",204704622,Momoyo,Queens,Flushing,40.75632,-73.83515,Private room,33,30,0,178,54,0
"4-Private bed, bathroom -3 mins to shopping center",204704622,Momoyo,Queens,Flushing,40.75629,-73.83322,Private room,32,30,0,178,56,0
"1 BR, Dplx, East Williamsburg/Greenpoint/Brooklyn",51607512,Patrick,Brooklyn,Greenpoint,40.72066,-73.94012,Entire home/apt,85,30,0,1,0,0
Private bedroom -3 mins to shopping center,204704622,Momoyo,Queens,Flushing,40.75431,-73.83531,Private room,30,30,0,178,56,0
Private bedroom -3 mins to shopping center for 1,204704622,Momoyo,Queens,Flushing,40.75502,-73.83325,Private room,29,30,0,178,60,0
Brooklyn BedStuy Comfort,44695873,Alexis,Brooklyn,Bedford-Stuyvesant,40.68875,-73.92957,Entire home/apt,170,2,6,1,150,6
Lovely one bedroom apartment with private garden,3440653,Jessica,Brooklyn,Bedford-Stuyvesant,40.69292,-73.93415,Entire home/apt,113,3,16,2,87,16
East Williamsburg Garden oasis,460207014,Daniela,Brooklyn,Bushwick,40.703144,-73.92386,Private room,144,3,7,1,344,7
"Apartamento en el BRONX. Buena zona TREN 4, D y B.",459915744,Isainer,Bronx,Mount Hope,40.846657,-73.91102,Entire home/apt,249,1,15,2,363,15
Private bedroom -3 mins to shopping center,204704622,Momoyo,Queens,Flushing,40.75488,-73.83509,Private room,35,30,0,178,33,0
Private bedroom -3 mins to shopping center,204704622,Momoyo,Queens,Flushing,40.75429,-73.83542,Private room,30,30,0,178,56,0
Private bedroom -3 mins to shopping center,204704622,Momoyo,Queens,Flushing,40.75623,-73.83519,Private room,30,30,1,178,30,1
Private bedroom -3 mins to shopping center,204704622,Momoyo,Queens,Flushing,40.7566,-73.83353,Private room,30,30,0,178,56,0
Charming Private King + Queen in Greenpoint,64033956,Emy,Brooklyn,Greenpoint,40.72566,-73.94807,Private room,133,7,1,2,0,1
3-4Private bedroom -3 mins to shopping center,204704622,Momoyo,Queens,Flushing,40.75439,-73.83489,Private room,36,30,1,178,52,1
Cute two bedroom apt close to the City!,146232496,Indira,Queens,Sunnyside,40.741596,-73.91736,Entire home/apt,110,3,1,1,47,1
Private room in Modern Boerum Hill Apartment,43237704,Abhi,Brooklyn,Carroll Gardens,40.68465,-73.99113,Private room,184,2,30,1,317,30
Private bedroom -3 mins to shopping center,204704622,Momoyo,Queens,Flushing,40.75469,-73.83494,Private room,30,30,0,178,56,0
Private bedroom -3 mins to shopping center,204704622,Momoyo,Queens,Flushing,40.75471,-73.83372,Private room,30,30,0,178,31,0
Lovely 2-bedroom condo with 2  balconies,284231888,Güney,Brooklyn,Bay Ridge,40.631763,-74.02664,Entire home/apt,320,3,4,1,60,4
Digital Nomad stop,397598833,Guseyn,Brooklyn,Bedford-Stuyvesant,40.6833,-73.95808,Private room,57,30,3,8,124,3
Charming 1 Bedroom Apartment in East Village,400158761,Aaron,Manhattan,East Village,40.73008,-73.98753,Entire home/apt,162,4,33,1,5,33
Traveling professional spot,397598833,Guseyn,Brooklyn,Clinton Hill,40.68163,-73.95885,Private room,60,30,3,8,167,3
* NYC Skyline Suite * Luxury Condo in the Clouds,28783279,Daniel,Manhattan,West Village,40.737335,-73.997246,Entire home/apt,838,2,4,1,347,4
Private bedroom -3 mins to shopping center,204704622,Momoyo,Queens,Flushing,40.75593,-73.83539,Private room,30,30,0,178,56,0
5-2Private bedroom -3 mins to shopping center,204704622,Momoyo,Queens,Flushing,40.75658,-73.83473,Private room,29,30,0,178,56,0
Private bedroom -3 mins to shopping center,204704622,Momoyo,Queens,Flushing,40.75473,-73.83357,Private room,30,30,0,178,31,0
"Private bed, bathroom -3 mins to shopping center",200239515,Shogo,Queens,Flushing,40.75644,-73.83349,Private room,34,30,0,192,45,0
Lovely 2- bedroom in Brooklyn,53041792,Lynn,Brooklyn,South Slope,40.6613,-73.98493,Entire home/apt,148,30,2,1,267,2
"Private bed, bathroom -3 mins to shopping center",200239515,Shogo,Queens,Flushing,40.75503,-73.83535,Private room,34,30,0,192,23,0
Private bedroom and bathroom in Hell’s Kitchen.,114048818,Juliano,Manhattan,Hell's Kitchen,40.76662,-73.98751,Private room,250,1,8,1,90,8
"Private bed, bathroom -3 mins to shopping center",200239515,Shogo,Queens,Flushing,40.7566,-73.83491,Private room,33,30,0,192,56,0
Entire Apt•Astorias Central Hut/5min-City/5min-LGA,384307416,Gerardo,Queens,Ditmars Steinway,40.77399,-73.91342,Entire home/apt,148,3,20,4,331,20
Stylish 3-bed Brooklyn lux duplex w/huge garden,1461441,Jonathan,Brooklyn,Crown Heights,40.67846,-73.95295,Entire home/apt,371,4,8,1,11,8
1 bedroom with outdoor patio space!,60532076,Mackenzie,Manhattan,East Village,40.72365,-73.98323,Entire home/apt,130,6,12,2,0,12
One Bedroom Perfect for Working Nomads,459946669,Scott,Brooklyn,Greenpoint,40.72063,-73.94765,Entire home/apt,130,30,3,2,365,3
Spacious 3 bedroom 2.5 bath house with. Basement,68934594,Chelsea,Queens,Rego Park,40.71736,-73.8597,Entire home/apt,245,2,10,2,57,10
Private bedroom -3 mins to shopping center,200239515,Shogo,Queens,Flushing,40.75469,-73.83317,Private room,30,30,0,192,87,0
NIGHTLY STAY Sweet Cozy JFK NYC SHOPPING,306024152,Son-Ya,Queens,South Ozone Park,40.67262,-73.79684,Private room,66,2,10,5,0,10
Newly Renovated Sunny LARGE Condo~Doorman~Elevator,350252704,Anthony And Elle,Manhattan,Midtown,40.75381,-73.972,Entire home/apt,207,30,0,5,365,0
"Extra large 2 bedrooms apt - Manhattan, NYC!",16480700,Eddie&Vlad,Manhattan,Harlem,40.82041,-73.93958,Entire home/apt,136,2,4,18,309,4
"GET THE WHOLE APARTMENT - FURNISHED, CLEAN, COZY",233434420,Inrich,Bronx,Mount Eden,40.8381,-73.91485,Entire home/apt,120,1,39,1,183,39
1 King Size BR/ Entire Apt,438474320,Claudette,Brooklyn,Gravesend,40.585938,-73.9688,Entire home/apt,107,1,0,1,170,0
Lovely 1-bedroom Apartment with Indoor Fireplace,459954763,Gregory,Brooklyn,Flatlands,40.61672,-73.92516,Entire home/apt,95,3,36,1,154,36
The Pink House,365141716,Rejvi,Queens,Ozone Park,40.6819,-73.84287,Entire home/apt,100,2,4,4,180,4
Fenix Living • Mulberry St • Cozy No1R • Studio,399865453,Fenix,Manhattan,Nolita,40.72283,-73.99625,Entire home/apt,206,30,5,15,229,5
Lovely 2-bedroom vacation apartment.,459968296,Victor,Brooklyn,Bedford-Stuyvesant,40.687004,-73.95584,Entire home/apt,130,2,14,1,342,14
Kids friendly 2-bedroom apt close to FG park,397984016,Katya,Brooklyn,Fort Greene,40.6937,-73.98182,Entire home/apt,300,30,1,1,63,1
Charming 3 bedroom apartment in East Village,459355490,Kadriya,Manhattan,East Village,40.72657,-73.9832,Entire home/apt,900,2,21,1,226,21
In the Heart of Harlem,453781302,Iris,Manhattan,Harlem,40.81225,-73.95167,Private room,73,1,35,1,326,35
Times Square! Lovely Flat! Netflix,61408134,Stephanie & Idrees,Manhattan,Theater District,40.76204,-73.98548,Private room,176,1,2,15,356,2
Cozy 1-bedroom Brooklyn family brownstone,130316720,Mayla,Brooklyn,Bedford-Stuyvesant,40.68507,-73.95717,Entire home/apt,150,12,2,1,0,2
15 minutes to Manhattan! Beautiful 2 bedroom Bnb!,458777714,Shuhana,Queens,Astoria,40.77184,-73.91988,Entire home/apt,164,2,35,2,83,35
Charming and quiet one bedroom apartment in queens,67826911,Esteban,Queens,Sunnyside,40.745914,-73.91818,Entire home/apt,166,2,3,1,169,3
LAST MINUTE DEAL W/ Free Continental Breakfast ❤️,224532641,Ruth And Fran,Brooklyn,Prospect-Lefferts Gardens,40.65933,-73.94991,Private room,75,1,9,8,26,9
"Stunning, entire fl apt w amazing views",11612677,Emily,Brooklyn,Fort Greene,40.68527,-73.97761,Entire home/apt,900,7,1,1,89,1
Bright Bedroom by ABCD23 Subways,15835028,Lucija,Manhattan,Harlem,40.81545,-73.94686,Private room,139,5,5,3,365,5
"Midtown 2BR w/ Doorman & W/D, nr Grand Central",107434423,Blueground,Manhattan,Midtown,40.754658,-73.97213,Entire home/apt,459,31,0,526,310,0
"Midtown E. 3BR w/ Elevator & Doorman, nr UN",107434423,Blueground,Manhattan,Midtown,40.75147,-73.97141,Entire home/apt,337,31,0,526,53,0
Lovely one bedroom loft in Brooklyn,28577166,Orlando,Brooklyn,Williamsburg,40.70537,-73.93492,Entire home/apt,223,2,8,1,363,8
2 bedroom home - 25 mins to Dumbo,365141716,Rejvi,Queens,Ozone Park,40.68253,-73.8433,Entire home/apt,170,1,1,4,90,1
Rejuvenate House,365141716,Rejvi,Queens,Ozone Park,40.684,-73.84136,Entire home/apt,130,1,9,4,180,9
"Lovely, Tribeca 1-bedroom with full amenities",50401229,Lailee,Manhattan,Civic Center,40.7147,-74.00566,Entire home/apt,225,7,4,1,58,4
Great Apartment for Rent in peaceful Location,460348862,Winston,Bronx,North Riverdale,40.90366,-73.90674,Entire home/apt,110,1,11,1,364,11
PRIME Williamsburg spacious duplex w/ yard,473624,Justin,Brooklyn,Williamsburg,40.71406,-73.94847,Private room,235,2,17,1,172,17
Gorgeous Brooklyn Brownstone,14859827,Isabelle,Brooklyn,Bedford-Stuyvesant,40.68452,-73.92248,Entire home/apt,150,2,20,1,287,20
