80924,Spacious 3 Bedroom Duplex in Park Slope,438133,Ellis,Brooklyn,Park Slope,40.67407,-73.98105,Entire home/apt,160,30,37,2020-02-18,0.33,2,33,0,
81739,Loft w/ Terrace @ Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73777,-73.95366,Private room,349,1,2,2011-05-12,0.01,30,216,0,
45737,Amazing West Village Apt,203444,Dana,Manhattan,West Village,40.73948,-74.00504,Private room,64,30,25,2022-01-09,0.17,1,57,0,
45910,Beautiful Queens Brownstone! - 5BR,204539,Mark,Queens,Ridgewood,40.70309,-73.89963,Entire home/apt,425,30,13,2019-11-12,0.1,9,365,0,
82638,"Charming Artist's Flat, East Village",449787,Sarah,Manhattan,East Village,40.72408,-73.98154,Entire home/apt,125,30,279,2023-01-28,1.93,1,335,4,
16974,SpaHa Loft: Enormous and Bright,65837,Robin,Manhattan,East Harlem,40.8019,-73.93762,Entire home/apt,250,5,272,2023-02-16,1.7,1,39,33,
45935,Room in Beautiful Townhouse.,204586,L,Bronx,Mott Haven,40.80635,-73.92201,Private room,60,30,0,,,1,83,0,
17037,Lovely EV Artist's Home,66035,Anna,Manhattan,East Village,40.72289,-73.98028,Entire home/apt,220,30,53,2020-03-18,0.34,1,125,0,
82928,BEAUTIFUL 2 BEDROOM APARTMENT,451545,Ruthven,Brooklyn,Bedford-Stuyvesant,40.68433,-73.94469,Entire home/apt,150,30,77,2022-12-31,0.88,1,192,4,
45936,Couldn't Be Closer To Columbia Uni,867225,Rahul,Manhattan,Morningside Heights,40.8063,-73.95985,Private room,75,31,136,2023-01-07,0.92,2,24,5,
83243,Brooklyn Cove 1 Br Apt w/ Garden In Bushwick!!,453519,Julian,Brooklyn,Bushwick,40.68769,-73.91788,Entire home/apt,73,30,256,2022-12-30,1.76,1,331,6,
46911,Large Room in private Brownstone in Park Slope,210746,Kathleen R.,Brooklyn,Prospect Heights,40.68022,-73.97457,Private room,120,3,69,2022-12-15,0.46,3,278,11,
84010,Superior @ Box House,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73777,-73.95366,Hotel room,179,1,26,2022-12-05,0.19,30,141,7,
17693,"HARLEM, NYC,STILL WELCOMES YOU!! xx",68428,Tye And Etienne,Manhattan,Washington Heights,40.83253,-73.94108,Private room,85,2,65,2022-10-22,0.86,2,363,5,
49048,B and B Style Rooms for Rent w bath,35935,Angela,Brooklyn,Bedford-Stuyvesant,40.6829,-73.95701,Private room,104,30,25,2023-01-29,0.17,5,264,3,
18152,Manhattan Room,69942,Victoria,Manhattan,Upper East Side,40.76967,-73.94831,Private room,200,30,148,2019-09-01,1.06,1,365,0,
50447,Lovely Home & Garden; BEST AREA; Legal; Spotless,9744,Laurie,Brooklyn,Gowanus,40.66913,-73.99041,Entire home/apt,154,5,234,2023-02-09,1.56,3,161,29,
18728,Beautiful Meatpacking District Loft,71876,DAVID And RICK,Manhattan,Chelsea,40.74261,-74.00353,Private room,195,4,235,2023-01-02,1.61,1,233,32,
86215,MODERN SPACIOUS 2 BR APT DOWNTOWN MANHATTAN,327900,T,Manhattan,Lower East Side,40.71985,-73.98781,Entire home/apt,166,30,167,2022-12-08,1.16,1,0,1,
51438,1 Bedroom in 2 Bdrm Apt- Upper East,236421,Jessica,Manhattan,Upper East Side,40.77449,-73.95308,Private room,130,14,0,,,2,0,0,
89621,wonderful sleep 4,209460,Marylyn Palmer,Brooklyn,Crown Heights,40.67823,-73.94719,Entire home/apt,150,30,240,2022-06-15,1.7,4,365,2,
18961,Cozy Studio in Great Location!,70857,Fabian,Manhattan,Kips Bay,40.73808,-73.98001,Private room,95,30,1,2016-03-22,0.01,1,0,0,
19812,2 bedroom Williamsburg Apt - Bedford L stop,74857,Starlee,Brooklyn,Williamsburg,40.71802,-73.95724,Entire home/apt,105,30,61,2018-08-09,0.38,1,237,0,
52689,Sunny 2BR near subway & shops,244071,Litza,Queens,Ditmars Steinway,40.77868,-73.90652,Entire home/apt,169,3,54,2023-03-03,0.36,1,11,34,
20913,Charming 1 bed GR8 WBurg LOCATION!,79402,Christiana,Brooklyn,Williamsburg,40.70967,-73.95922,Entire home/apt,80,30,168,2018-07-22,1.11,1,0,0,
92242,"Sunny, Authentic, Artsy, Downtown NYC East Village",496426,Mike,Manhattan,Lower East Side,40.71974,-73.98393,Entire home/apt,429,21,81,2017-12-22,0.56,1,179,0,
53469,cozy studio with parking spot,204539,Mark,Queens,Middle Village,40.71567,-73.87842,Entire home/apt,130,30,33,2015-05-09,0.22,9,365,0,
93313,MAISON DES SIRENES 2,25183,Nathalie,Brooklyn,Bedford-Stuyvesant,40.68413,-73.93817,Entire home/apt,129,2,150,2023-01-16,1.04,2,287,29,
21456,Light-filled classic Central Park,42032,Dana,Manhattan,Upper West Side,40.79936,-73.96155,Private room,88,30,85,2021-09-12,0.54,1,365,0,
53470,Clean and convenient 2BR apartment,204539,Mark,Queens,Ridgewood,40.70422,-73.89778,Entire home/apt,193,30,6,2015-10-08,0.04,9,365,0,
53477,3 floors of luxury!,204539,Mark,Queens,Middle Village,40.71778,-73.87714,Entire home/apt,350,30,16,2019-08-09,0.11,9,365,0,
21644,"Upper Manhattan, New York",82685,Elliott,Manhattan,Harlem,40.82782,-73.9473,Private room,99,30,3,2019-10-21,0.06,1,0,0,
54466,Beautiful Uptown Manhattan apartmnt,253385,Douglas,Manhattan,Harlem,40.80255,-73.95803,Private room,200,30,0,,,1,365,0,
21794,COZY QUIET monthly room 4 DOOGLERS!,83257,Olan,Manhattan,Chelsea,40.74187,-74.00223,Private room,85,30,36,2020-01-19,0.23,2,364,0,
23135,House On Henry (Carroll Gardens Living) Ste 3,11481,Annette,Brooklyn,Carroll Gardens,40.67747,-74.00146,Entire home/apt,171,3,298,2022-12-29,1.91,3,351,22,
23686,private West Village design townhouse,93790,Ann,Manhattan,West Village,40.72961,-74.00308,Entire home/apt,650,5,59,2023-01-04,0.46,2,88,7,
94209,Large Sunny 1BR (Conv 2BR) Apt in Crown Heights Bk,503800,Peace,Brooklyn,Crown Heights,40.67654,-73.94629,Entire home/apt,100,1,44,2023-02-27,1.84,1,79,22,
94783,"Beautiful, Bright’s, Warm & Spacious 1.5BR Apt",473113,Keishera,Brooklyn,Crown Heights,40.6736,-73.9551,Entire home/apt,135,30,145,2023-01-03,1.0,1,352,22,
98663,Groovy NYC Chelsea Pad,520279,Peter Michael,Manhattan,Chelsea,40.75077,-73.99657,Entire home/apt,150,30,19,2018-06-11,0.13,1,217,0,
54508,Sml Rm  Brst  PSl great for longer stays Med/Stu,210746,Kathleen R.,Brooklyn,Park Slope,40.67908,-73.97405,Private room,95,2,154,2023-01-01,1.02,3,278,35,
54544,City Room - Private Penthouse Apt.,256161,Wayne,Manhattan,Harlem,40.81182,-73.94631,Entire home/apt,161,3,122,2020-01-03,0.82,4,306,0,
99085,Sunny Bklyn Jewel  Fort Greene,522164,Wanda,Brooklyn,Fort Greene,40.6867,-73.97469,Entire home/apt,125,30,30,2022-11-22,0.21,1,153,5,
24285,Beautiful Duplex Apartment,97797,Brandon,Brooklyn,Park Slope,40.67115,-73.98026,Entire home/apt,220,30,93,2022-08-09,0.6,1,261,1,
54694,(H) Great Deal/Pvt Rm,27848,Jullett,Queens,Jamaica,40.67144,-73.76501,Private room,65,30,62,2018-01-01,0.41,3,0,0,
